Cell,lon,lat
Cell5307,112.71324,32.082382
Cell5308,112.72143,31.174995
Cell5309,112.72857,32.087814
Cell5310,112.72939,32.121773
Cell5311,112.735085,32.080578
Cell5312,112.7414,32.138535
Cell5313,112.74548,32.090263
Cell5314,112.75078,32.12465
Cell5315,112.753624,32.120964
Cell5316,112.75382,32.10683
Cell5317,112.75577,32.13727
Cell5318,112.757126,32.123352
Cell5319,112.758835,32.06269
Cell5320,112.76043,32.09996
Cell5321,112.7612,31.991518
Cell5322,112.76424,32.038517
Cell5323,112.76773,32.104614
Cell5324,112.76903,32.088333
Cell5325,112.77278,32.10327
Cell5326,112.79511,32.13276
Cell5327,112.805504,32.13346
Cell5328,112.80649,31.106398
Cell5329,112.84947,32.085777
Cell5330,112.85512,32.087322
Cell5331,112.85799,30.84421
Cell5332,112.85852,30.829777
Cell5333,112.890884,29.818909
Cell5334,112.89781,29.849873
Cell5335,112.90014,29.824646
Cell5336,112.90015,29.824657
Cell5337,112.90637,29.834545
Cell5338,112.90638,29.834522
Cell5339,112.91005,29.858849
Cell5340,112.91192,29.846197
Cell5341,112.91837,29.83574
Cell5342,112.93211,29.844395
Cell5343,112.93833,31.958357
Cell5344,112.9437,29.83434
Cell5345,112.94627,32.26394
Cell5346,112.955956,30.123497
Cell5347,112.95671,29.836231
Cell5348,112.95732,31.480276
Cell5349,112.96649,32.33874
Cell5350,112.97414,30.121702
Cell5351,112.9793,29.863089
Cell5352,113.00672,29.898512
Cell5353,113.00673,29.898497
Cell5354,113.00996,29.590143
Cell5355,113.0112,31.08647
Cell5356,113.01454,31.4916
Cell5357,113.06343,29.818094
Cell5358,113.06891,32.16875
Cell5359,113.08322,30.145216
Cell5360,113.08365,29.898643
Cell5361,113.084274,31.041044
Cell5362,113.08438,29.630281
Cell5363,113.084765,31.032215
Cell5364,113.102325,31.01501
Cell5365,113.10425,30.984337
Cell5366,113.10758,29.760794
Cell5367,113.109955,30.992935
Cell5368,113.11138,29.662952
Cell5369,113.12046,31.021818
Cell5370,113.12415,29.783976
Cell5371,113.127716,31.033682
Cell5372,113.13608,30.996292
Cell5373,113.13909,31.018488
Cell5374,113.14252,30.884787
Cell5375,113.14349,30.990675
Cell5376,113.16474,29.86733
Cell5377,113.17042,29.780155
Cell5378,113.193184,30.991648
Cell5379,113.193794,29.556686
Cell5380,113.23629,31.949312
Cell5381,113.268684,29.615433
Cell5382,113.33465,30.084913
Cell5383,113.338684,31.977386
Cell5384,113.34386,30.099506
Cell5385,113.346214,32.21867
Cell5386,113.42956,31.052067
Cell5387,113.44818,31.955387
Cell5388,113.44926,29.808924
Cell5389,113.454216,29.842438
Cell5390,113.458595,29.846413
Cell5391,113.460884,29.816307
Cell5392,113.46171,29.833775
Cell5393,113.47189,29.876076
Cell5394,113.47942,29.899666
Cell5395,113.47942,29.899668
Cell5396,113.49841,29.827728
Cell5397,113.50236,29.839268
Cell5398,113.50928,30.132763
Cell5399,113.52004,32.31854
Cell5400,113.52703,32.305214
Cell5401,113.54859,31.60293
Cell5402,113.55716,30.065126
